Id_Municipio_Dane,Nombre_Municipio,Id_Departamento_Dane,Nombre_Departamento,Predial_Eje_X,Predial_Eje_Y,Categoria_Potencial
81220,Cravo Norte,81,Arauca,-1.0,-0.9585547290116897,Estaticos
13440,Margarita,13,Bolívar,-0.9939516129032258,-0.953241232731137,Estaticos
5234,Dabeiba,5,Antioquia,-0.9909274193548387,-0.5377258235919236,Estaticos
94001,Inírida,94,Guainía,-0.9879032258064516,-0.3294367693942615,Estaticos
41357,Iquira,41,Huila,-0.9788306451612904,-0.7481402763018066,Estaticos
13580,Regidor,13,Bolívar,-0.969758064516129,-0.8575982996811902,Estaticos
47170,Chibolo,47,Magdalena,-0.966733870967742,-0.7332624867162594,Estaticos
73236,Dolores,73,Tolima,-0.9657258064516129,-0.7236981934112646,Estaticos
52612,Ricaurte,52,Nariño,-0.9627016129032258,-0.3475026567481403,Estaticos
23678,San Carlos,23,Córdoba,-0.9596774193548387,-0.6036131774707758,Estaticos
47053,Aracataca,47,Magdalena,-0.9566532258064516,-0.48034006376195537,Estaticos
19397,La Vega,19,Cauca,-0.9536290322580645,-0.9117959617428267,Estaticos
13248,El Guamo,13,Bolívar,-0.9506048387096774,-0.8767268862911796,Estaticos
19364,Jambaló,19,Cauca,-0.9445564516129032,-0.5058448459086078,Estaticos
52352,Iles,52,Nariño,-0.938508064516129,-0.8788522848034006,Estaticos
19585,Puracé,19,Cauca,-0.935483870967742,-0.8374070138150903,Estaticos
15673,San Mateo,15,Boyacá,-0.9344758064516129,-0.8214665249734325,Estaticos
19743,Silvia,19,Cauca,-0.9334677419354839,-0.3007438894792773,Estaticos
54051,Arboledas,54,Norte de Santander,-0.9324596774193549,-0.824654622741764,Estaticos
15368,Jericó,15,Boyacá,-0.9294354838709677,-0.9489904357066951,Estaticos
52207,Consaca,52,Nariño,-0.9284274193548387,-0.8512221041445271,Estaticos
15755,Socotá,15,Boyacá,-0.9254032258064516,-0.8671625929861849,Estaticos
13300,Hatillo de Loba,13,Bolívar,-0.9223790322580645,-0.9776833156216791,Estaticos
54245,El Carmen,54,Norte de Santander,-0.9213709677419355,-0.7630180658873539,Estaticos
47258,El Piñon,47,Magdalena,-0.9183467741935484,-0.7715196599362381,Estaticos
95200,Miraflores,95,Guaviare,-0.9153225806451613,-0.5345377258235919,Estaticos
15218,Covarachía,15,Boyacá,-0.9143145161290323,-0.9681190223166843,Estaticos
85015,Chameza,85,Casanare,-0.9133064516129032,-0.9426142401700319,Estaticos
47318,Guamal,47,Magdalena,-0.9122983870967742,-0.8416578108395324,Estaticos
52215,Córdoba,52,Nariño,-0.9092741935483871,-0.9383634431455898,Estaticos
52685,San Bernardo,52,Nariño,-0.908266129032258,-0.9617428267800212,Estaticos
25805,Tibacuy,25,Cundinamarca,-0.905241935483871,-0.42826780021253985,Estaticos
52323,Gualmatán,52,Nariño,-0.9022177419354839,-0.7364505844845909,Estaticos
47189,Ciénaga,47,Magdalena,-0.8991935483870968,-0.08076514346439956,Estaticos
8421,Luruaco,8,Atlántico,-0.8981854838709677,-0.5557917109458024,Estaticos
15317,Guacamayas,15,Boyacá,-0.8951612903225806,-0.895855472901169,Estaticos
47692,San Sebastián de Buenavista,47,Magdalena,-0.8921370967741935,-0.8076514346439958,Estaticos
15723,Sativasur,15,Boyacá,-0.8911290322580645,-0.9670563230605739,Estaticos
15491,Nobsa,15,Boyacá,-0.8901209677419355,0.04250797024442088,Desaceledaro
13655,San Jacinto del Cauca,13,Bolívar,-0.8870967741935484,-0.9840595111583422,Estaticos
73770,Suárez,73,Tolima,-0.8860887096774194,-0.5292242295430394,Estaticos
13654,San Jacinto,13,Bolívar,-0.8830645161290323,-0.6971307120085015,Estaticos
54223,Cucutilla,54,Norte de Santander,-0.8820564516129032,-0.8363443145589798,Estaticos
73547,Piedras,73,Tolima,-0.8810483870967742,-0.5196599362380446,Estaticos
25279,Fomeque,25,Cundinamarca,-0.8800403225806451,-0.2380446333687567,Estaticos
63212,Córdoba,63,Quindío,-0.877016129032258,-0.5993623804463337,Estaticos
52079,Barbacoas,52,Nariño,-0.876008064516129,-0.24654622741764076,Estaticos
76845,Ulloa,76,Valle del Cauca,-0.875,-0.34112646121147716,Estaticos
41676,Santa María,41,Huila,-0.873991935483871,-0.6567481402763018,Estaticos
15638,Sáchica,15,Boyacá,-0.872983870967742,-0.7279489904357067,Estaticos
54347,Herrán,54,Norte de Santander,-0.8719758064516129,-0.9277364505844846,Estaticos
15774,Susacón,15,Boyacá,-0.8709677419354839,-0.926673751328374,Estaticos
85279,Recetor,85,Casanare,-0.8699596774193549,-0.9521785334750266,Estaticos
27245,El Carmen de Atrato,27,Chocó,-0.8689516129032258,-0.7768331562167906,Estaticos
19760,Sotara,19,Cauca,-0.8679435483870968,-0.4835281615302869,Estaticos
47161,Cerro San Antonio,47,Magdalena,-0.8669354838709677,-0.9723698193411264,Estaticos
15879,Viracachá,15,Boyacá,-0.8639112903225806,-0.8034006376195537,Estaticos
5690,Santo Domingo,5,Antioquia,-0.8629032258064516,-0.4558979808714134,Estaticos
15621,Rondón,15,Boyacá,-0.8598790322580645,-0.8650371944739639,Estaticos
19137,Caldono,19,Cauca,-0.8568548387096774,-0.5866099893730075,Estaticos
15778,Sutatenza,15,Boyacá,-0.8558467741935484,-0.7130712008501594,Estaticos
25148,Caparrapí,25,Cundinamarca,-0.8548387096774194,-0.39426142401700315,Estaticos
41801,Teruel,41,Huila,-0.8538306451612903,-0.7747077577045696,Estaticos
41503,Oporapa,41,Huila,-0.8528225806451613,-0.922422954303932,Estaticos
73270,Falan,73,Tolima,-0.8518145161290323,-0.6461211477151966,Estaticos
15842,Umbita,15,Boyacá,-0.8508064516129032,-0.4537725823591924,Estaticos
25572,Puerto Salgar,25,Cundinamarca,-0.8497983870967742,0.15196599362380447,Desaceledaro
85315,Sácama,85,Casanare,-0.8487903225806451,-0.9787460148777896,Estaticos
52022,Aldana,52,Nariño,-0.8477822580645161,-0.8533475026567481,Estaticos
52885,Yacuanquer,52,Nariño,-0.8467741935483871,-0.8937300743889479,Estaticos
23675,San Bernardo del Viento,23,Córdoba,-0.845766129032258,-0.7991498405951116,Estaticos
15696,Santa Sofía,15,Boyacá,-0.844758064516129,-0.8597236981934113,Estaticos
54743,Silos,54,Norte de Santander,-0.84375,-0.8480340063761955,Estaticos
25807,Tibirita,25,Cundinamarca,-0.842741935483871,-0.7311370882040382,Estaticos
15690,Santa María,15,Boyacá,-0.841733870967742,-0.4952178533475027,Estaticos
73873,Villarica,73,Tolima,-0.8407258064516129,-0.8809776833156217,Estaticos
8560,Ponedera,8,Atlántico,-0.8377016129032258,-0.4973432518597237,Estaticos
19355,Inzá,19,Cauca,-0.8366935483870968,-0.5047821466524973,Estaticos
76670,San Pedro,76,Valle del Cauca,-0.8356854838709677,-0.14452709883103076,Estaticos
25281,Fosca,25,Cundinamarca,-0.8346774193548387,-0.6716259298618491,Estaticos
52051,Arboleda,52,Nariño,-0.8316532258064516,-0.9351753453772582,Estaticos
52354,Imués,52,Nariño,-0.8286290322580645,-0.8554729011689692,Estaticos
66456,Mistrató,66,Risaralda,-0.8276209677419355,-0.7789585547290117,Estaticos
52210,Contadero,52,Nariño,-0.8245967741935484,-0.9181721572794899,Estaticos
54398,La Playa,54,Norte de Santander,-0.8215725806451613,-0.9107332624867163,Estaticos
54174,Chitagá,54,Norte de Santander,-0.8185483870967742,-0.6928799149840594,Estaticos
73152,Casabianca,73,Tolima,-0.8175403225806451,-0.8065887353878852,Estaticos
68468,Molagavita,68,Santander,-0.8165322580645161,-0.8862911795961743,Estaticos
52573,Puerres,52,Nariño,-0.813508064516129,-0.8565356004250797,Estaticos
54480,Mutiscua,54,Norte de Santander,-0.8125,-0.6758767268862912,Estaticos
15660,San Eduardo,15,Boyacá,-0.811491935483871,-0.8522848034006376,Estaticos
15537,Paz de Río,15,Boyacá,-0.8084677419354839,-0.5579171094580233,Estaticos
41483,Nátaga,41,Huila,-0.8054435483870968,-0.8799149840595112,Estaticos
73861,Venadillo,73,Tolima,-0.8044354838709677,-0.19128586609989373,Estaticos
15897,Zetaquira,15,Boyacá,-0.8034274193548387,-0.6748140276301806,Estaticos
19110,Buenos Aires,19,Cauca,-0.8024193548387097,-0.6737513283740701,Estaticos
5649,San Carlos,5,Antioquia,-0.8014112903225806,-0.28905419766206164,Estaticos
15522,Panqueba,15,Boyacá,-0.8004032258064516,-0.8990435706695006,Estaticos
15135,Campohermoso,15,Boyacá,-0.7993951612903226,-0.6981934112646121,Estaticos
5113,Buriticá,5,Antioquia,-0.7983870967741935,-0.7757704569606801,Estaticos
76233,Dagua,76,Valle del Cauca,-0.7953629032258065,0.01381509032943673,Desaceledaro
54128,Cachirá,54,Norte de Santander,-0.7943548387096774,-0.5982996811902231,Estaticos
68780,Suratá,68,Santander,-0.7933467741935484,-0.7290116896918173,Estaticos
25339,Gutiérrez,25,Cundinamarca,-0.7923387096774194,-0.7948990435706695,Estaticos
76250,El Dovio,76,Valle del Cauca,-0.7913306451612903,-0.42082890541976625,Estaticos
85400,Támara,85,Casanare,-0.7903225806451613,-0.8310308182784272,Estaticos
13473,Morales,13,Bolívar,-0.7893145161290323,-0.7205100956429331,Estaticos
13760,Soplaviento,13,Bolívar,-0.7883064516129032,-0.9659936238044633,Estaticos
25299,Gama,25,Cundinamarca,-0.7872983870967742,-0.798087141339001,Estaticos
41872,Villavieja,41,Huila,-0.7842741935483871,-0.5526036131774708,Estaticos
13600,Río Viejo,13,Bolívar,-0.783266129032258,-0.8894792773645058,Estaticos
17433,Manzanares,17,Caldas,-0.782258064516129,-0.5759829968119022,Estaticos
15720,Sativanorte,15,Boyacá,-0.78125,-0.9458023379383634,Estaticos
52317,Guachucal,52,Nariño,-0.780241935483871,-0.7407013815090329,Estaticos
73200,Coello,73,Tolima,-0.779233870967742,-0.5069075451647184,Estaticos
5585,Puerto Nare,5,Antioquia,-0.7782258064516129,-0.26142401700318807,Estaticos
50287,Fuente de Oro,50,Meta,-0.7752016129032258,-0.11583421891604673,Estaticos
23079,Buenavista,23,Córdoba,-0.7721774193548387,-0.2911795961742827,Estaticos
52258,El Tablón de Gómez,52,Nariño,-0.7711693548387097,-0.9436769394261424,Estaticos
15047,Aquitania,15,Boyacá,-0.7701612903225806,-0.1923485653560042,Estaticos
15215,Corrales,15,Boyacá,-0.7691532258064516,-0.8682252922422955,Estaticos
52560,Potosí,52,Nariño,-0.7681451612903226,-0.9096705632306057,Estaticos
54553,Puerto Santander,54,Norte de Santander,-0.7671370967741935,-0.7470775770456961,Estaticos
17388,La Merced,17,Caldas,-0.7661290322580645,-0.6323060573857598,Estaticos
86749,Sibundoy,86,Putumayo,-0.7651209677419355,-0.4760892667375133,Estaticos
76109,Buenaventura,76,Valle del Cauca,-0.7620967741935484,0.7991498405951116,Desaceledaro
25845,Une,25,Cundinamarca,-0.7610887096774194,-0.4155154091392136,Estaticos
15480,Muzo,15,Boyacá,-0.7600806451612903,-0.8044633368756642,Estaticos
52405,Leiva,52,Nariño,-0.7570564516129032,-0.971307120085016,Estaticos
54377,Labateca,54,Norte de Santander,-0.7540322580645161,-0.822529224229543,Estaticos
27205,Condoto,27,Chocó,-0.751008064516129,-0.7258235919234857,Estaticos
50680,San Carlos de Guaroa,50,Meta,-0.75,-0.14240170031880983,Estaticos
47030,Algarrobo,47,Magdalena,-0.748991935483871,-0.7173219978746015,Estaticos
66383,La Celia,66,Risaralda,-0.7459677419354839,-0.5770456960680128,Estaticos
52585,Pupiales,52,Nariño,-0.7449596774193548,-0.3995749202975558,Estaticos
15776,Sutamarchán,15,Boyacá,-0.7439516129032258,-0.5281615302869288,Estaticos
86571,Puerto Guzmán,86,Putumayo,-0.7429435483870968,-0.716259298618491,Estaticos
15090,Berbeo,15,Boyacá,-0.7419354838709677,-0.8320935175345378,Estaticos
54385,La Esperanza,54,Norte de Santander,-0.7409274193548387,-0.23273113708820403,Estaticos
23670,San Andrés Sotavento,23,Córdoba,-0.7399193548387097,-0.61211477151966,Estaticos
52320,Guaitarilla,52,Nariño,-0.7389112903225806,-0.8150903294367694,Estaticos
8520,Palmar de Varela,8,Atlántico,-0.7358870967741935,-0.43995749202975554,Estaticos
54313,Gramalote,54,Norte de Santander,-0.7348790322580645,-0.7778958554729012,Estaticos
15820,Tópaga,15,Boyacá,-0.7338709677419355,-0.8639744952178534,Estaticos
15114,Busbanzá,15,Boyacá,-0.7308467741935484,-0.9851222104144527,Estaticos
13490,Norosí,13,Bolívar,-0.7278225806451613,-0.997874601487779,Estaticos
15104,Boyacá,15,Boyacá,-0.7268145161290323,-0.6418703506907546,Estaticos
86573,Leguízamo,86,Putumayo,-0.7258064516129032,-0.7842720510095643,Estaticos
25436,Manta,25,Cundinamarca,-0.7247983870967742,-0.5100956429330499,Estaticos
25178,Chipaque,25,Cundinamarca,-0.7237903225806452,-0.39107332624867164,Estaticos
73226,Cunday,73,Tolima,-0.7227822580645161,-0.5430393198724761,Estaticos
19693,San Sebastián,19,Cauca,-0.719758064516129,-0.7109458023379384,Estaticos
15632,Saboyá,15,Boyacá,-0.71875,-0.27736450584484595,Estaticos
95025,El Retorno,95,Guaviare,-0.7157258064516129,-0.33049946865037194,Estaticos
5543,Peque,5,Antioquia,-0.7147177419354839,-0.7725823591923486,Estaticos
13212,Córdoba,13,Bolívar,-0.7137096774193548,-0.4718384697130712,Estaticos
15425,Macanal,15,Boyacá,-0.7127016129032258,-0.7800212539851222,Estaticos
54660,Salazar,54,Norte de Santander,-0.7116935483870968,-0.6301806588735388,Estaticos
68425,Macaravita,68,Santander,-0.7106854838709677,-0.8544102019128587,Estaticos
85300,Sabanalarga,85,Casanare,-0.7096774193548387,-0.35600425079702447,Estaticos
5206,Concepción,5,Antioquia,-0.7066532258064516,-0.4378320935175345,Estaticos
47058,Ariguaní,47,Magdalena,-0.7036290322580645,-0.2869287991498406,Estaticos
13647,San Estanislao,13,Bolívar,-0.7026209677419355,-0.869287991498406,Estaticos
5361,Ituango,5,Antioquia,-0.7016129032258065,-0.4335812964930924,Estaticos
44078,Barrancas,44,La Guajira,-0.7006048387096775,-0.37513283740701386,Estaticos
13650,San Fernando,13,Bolívar,-0.6995967741935484,-0.8108395324123273,Estaticos
25086,Beltrán,25,Cundinamarca,-0.6965725806451613,-0.36875664187035073,Estaticos
15296,Gameza,15,Boyacá,-0.6955645161290323,-0.8087141339001063,Estaticos
13006,Achí,13,Bolívar,-0.6945564516129032,-0.8841657810839533,Estaticos
52224,Cuaspud,52,Nariño,-0.6935483870967742,-0.8235919234856536,Estaticos
15676,San Miguel de Sema,15,Boyacá,-0.6925403225806452,-0.19659936238044629,Estaticos
13667,San Martín de Loba,13,Bolívar,-0.689516129032258,-0.9893730074388948,Estaticos
68344,Hato,68,Santander,-0.688508064516129,-0.7513283740701382,Estaticos
41799,Tello,41,Huila,-0.6875,-0.5451647183846972,Estaticos
70713,San Onofre,70,Sucre,-0.686491935483871,-0.6142401700318809,Estaticos
54820,Toledo,54,Norte de Santander,-0.6834677419354839,-0.585547290116897,Estaticos
73319,Guamo,73,Tolima,-0.6824596774193548,0.10201912858660989,Desaceledaro
68271,Florián,68,Santander,-0.6814516129032258,-0.6950053134962806,Estaticos
17524,Palestina,17,Caldas,-0.6804435483870968,0.06269925611052063,Desaceledaro
15464,Mongua,15,Boyacá,-0.6794354838709677,-0.8299681190223167,Estaticos
86755,San Francisco,86,Putumayo,-0.6784274193548387,-0.9373007438894793,Estaticos
41349,Hobo,41,Huila,-0.6774193548387097,-0.691817215727949,Estaticos
15761,Somondoco,15,Boyacá,-0.6743951612903225,-0.7906482465462275,Estaticos
13894,Zambrano,13,Bolívar,-0.6733870967741935,-0.4495217853347503,Estaticos
47798,Tenerife,47,Magdalena,-0.6723790322580645,-0.8926673751328374,Estaticos
25885,Yacopí,25,Cundinamarca,-0.6713709677419355,-0.5111583421891605,Estaticos
15377,Labranzagrande,15,Boyacá,-0.6703629032258065,-0.8852284803400637,Estaticos
73520,Palocabildo,73,Tolima,-0.6693548387096775,-0.7863974495217854,Estaticos
23350,La Apartada,23,Córdoba,-0.6663306451612903,-0.40595111583421895,Estaticos
47570,Puebloviejo,47,Magdalena,-0.6653225806451613,-0.7003188097768331,Estaticos
15542,Pesca,15,Boyacá,-0.6622983870967742,-0.5472901168969182,Estaticos
25645,San Antonio del Tequendama,25,Cundinamarca,-0.6612903225806452,-0.08714133900106269,Estaticos
41530,Palestina,41,Huila,-0.6602822580645161,-0.8193411264612115,Estaticos
52506,Ospina,52,Nariño,-0.6592741935483871,-0.9075451647183848,Estaticos
15455,Miraflores,15,Boyacá,-0.65625,-0.46652497343251864,Estaticos
15189,Ciénega,15,Boyacá,-0.655241935483871,-0.5674814027630181,Estaticos
54520,Pamplonita,54,Norte de Santander,-0.654233870967742,-0.7013815090329436,Estaticos
25779,Susa,25,Cundinamarca,-0.6532258064516129,-0.34856535600425076,Estaticos
68572,Puente Nacional,68,Santander,-0.6522177419354839,-0.1806588735387885,Estaticos
15183,Chita,15,Boyacá,-0.6491935483870968,-0.6992561105207227,Estaticos
19701,Santa Rosa,19,Cauca,-0.6481854838709677,-0.9936238044633369,Estaticos
15180,Chiscas,15,Boyacá,-0.6451612903225806,-0.6833156216790648,Estaticos
25326,Guatavita,25,Cundinamarca,-0.6441532258064516,-0.21785334750265672,Estaticos
52720,Sapuyes,52,Nariño,-0.6431451612903225,-0.749202975557917,Estaticos
68298,Gambita,68,Santander,-0.6401209677419355,-0.5419766206163656,Estaticos
8558,Polonuevo,8,Atlántico,-0.6391129032258065,-0.4452709883103082,Estaticos
15762,Sora,15,Boyacá,-0.6381048387096775,-0.9054197662061636,Estaticos
68500,Oiba,68,Santander,-0.6370967741935484,-0.3177470775770457,Estaticos
17446,Marulanda,17,Caldas,-0.6360887096774194,-0.5738575982996812,Estaticos
5495,Nechí,5,Antioquia,-0.6330645161290323,-0.7970244420828906,Estaticos
27787,Tadó,27,Chocó,-0.6300403225806452,-0.45908607863974493,Estaticos
23672,San Antero,23,Córdoba,-0.6290322580645161,-0.08501594048884165,Estaticos
54261,El Zulia,54,Norte de Santander,-0.626008064516129,-0.4293304994686503,Estaticos
15276,Floresta,15,Boyacá,-0.625,-0.8777895855472901,Estaticos
70771,Sucre,70,Sucre,-0.623991935483871,-0.9064824654622742,Estaticos
15162,Cerinza,15,Boyacá,-0.6209677419354839,-0.8660998937300743,Estaticos
23686,San Pelayo,23,Córdoba,-0.6199596774193548,-0.26992561105207225,Estaticos
25740,Sibaté,25,Cundinamarca,-0.6189516129032258,0.1700318809776833,Desaceledaro
85440,Villanueva,85,Casanare,-0.6179435483870968,-0.11370882040382568,Estaticos
5091,Betania,5,Antioquia,-0.6169354838709677,-0.22848034006376194,Estaticos
52694,San Pedro de Cartago,52,Nariño,-0.6159274193548387,-0.9287991498405951,Estaticos
25335,Guayabetal,25,Cundinamarca,-0.6129032258064516,-0.8023379383634431,Estaticos
15810,Tipacoque,15,Boyacá,-0.6118951612903225,-0.9128586609989373,Estaticos
41378,La Argentina,41,Huila,-0.6108870967741935,-0.7300743889479278,Estaticos
52418,Los Andes,52,Nariño,-0.6098790322580645,-0.9596174282678002,Estaticos
68211,Contratación,68,Santander,-0.6088709677419355,-0.7651434643995749,Estaticos
27025,Alto Baudo,27,Chocó,-0.6058467741935484,0.1923485653560042,Desaceledaro
70400,La Unión,70,Sucre,-0.6048387096774194,-0.793836344314559,Estaticos
68370,Jordán,68,Santander,-0.6038306451612903,-0.9606801275239107,Estaticos
19824,Totoró,19,Cauca,-0.6008064516129032,-0.6057385759829967,Estaticos
52254,El Peñol,52,Nariño,-0.5997983870967742,-0.9022316684378321,Estaticos
19450,Mercaderes,19,Cauca,-0.5987903225806452,-0.8002125398512221,Estaticos
68245,El Guacamayo,68,Santander,-0.5977822580645161,-0.8055260361317746,Estaticos
73616,Rioblanco,73,Tolima,-0.594758064516129,-0.5462274176408077,Estaticos
73678,San Luis,73,Tolima,-0.59375,-0.5015940488841657,Estaticos
15511,Pachavita,15,Boyacá,-0.592741935483871,-0.6546227417640808,Estaticos
95001,San José del Guaviare,95,Guaviare,-0.591733870967742,-0.028692879914984037,Estaticos
5284,Frontino,5,Antioquia,-0.5907258064516129,-0.5515409139213603,Estaticos
66687,Santuario,66,Risaralda,-0.5877016129032258,-0.30605738575983,Estaticos
73030,Ambalema,73,Tolima,-0.5866935483870968,-0.24229543039319867,Estaticos
54670,San Calixto,54,Norte de Santander,-0.5836693548387097,-0.9798087141339001,Estaticos
66440,Marsella,66,Risaralda,-0.5826612903225806,-0.279489904357067,Estaticos
70523,Palmito,70,Sucre,-0.5816532258064516,-0.6206163655685442,Estaticos
15212,Coper,15,Boyacá,-0.5786290322580645,-0.7215727948990436,Estaticos
41206,Colombia,41,Huila,-0.5776209677419355,-0.89798087141339,Estaticos
27361,Istmina,27,Chocó,-0.5745967741935484,-0.15940488841657807,Estaticos
47541,Pedraza,47,Magdalena,-0.5735887096774194,-1.0,Estaticos
15740,Siachoque,15,Boyacá,-0.5705645161290323,-0.6004250797024442,Estaticos
70508,Ovejas,70,Sucre,-0.5695564516129032,-0.7534537725823591,Estaticos
85430,Trinidad,85,Casanare,-0.5675403225806452,-0.5727948990435707,Estaticos
68324,Guavatá,68,Santander,-0.564516129032258,-0.6780021253985122,Estaticos
20570,Pueblo Bello,20,Cesar,-0.561491935483871,-0.6578108395324123,Estaticos
76377,La Cumbre,76,Valle del Cauca,-0.560483870967742,-0.20191285866099895,Estaticos
25407,Lenguazaque,25,Cundinamarca,-0.5594758064516129,-0.25398512221041447,Estaticos
68020,Albania,68,Santander,-0.5564516129032258,-0.8278427205100957,Estaticos
17541,Pensilvania,17,Caldas,-0.5554435483870968,-0.28799149840595106,Estaticos
63470,Montenegro,63,Quindío,-0.5524193548387097,0.19022316684378326,Desaceledaro
73675,San Antonio,73,Tolima,-0.5514112903225806,-0.5834218916046758,Estaticos
73024,Alpujarra,73,Tolima,-0.5504032258064516,-0.6790648246546227,Estaticos
76100,Bolívar,76,Valle del Cauca,-0.5493951612903225,-0.259298618490967,Estaticos
68013,Aguada,68,Santander,-0.5483870967741935,-0.9171094580233794,Estaticos
68872,Villanueva,68,Santander,-0.5453629032258065,-0.33793836344314554,Estaticos
5579,Puerto Berrío,5,Antioquia,-0.5443548387096775,0.12539851222104148,Desaceledaro
25288,Fúquene,25,Cundinamarca,-0.5433467741935484,-0.3549415515409139,Estaticos
52435,Mallama,52,Nariño,-0.5403225806451613,-0.8618490967056323,Estaticos
15109,Buenavista,15,Boyacá,-0.5372983870967742,-0.6695005313496281,Estaticos
41791,Tarqui,41,Huila,-0.5362903225806452,-0.6365568544102019,Estaticos
25871,Villagómez,25,Cundinamarca,-0.533266129032258,-0.9341126461211477,Estaticos
63190,Circasia,63,Quindío,-0.532258064516129,-0.015940488841657774,Estaticos
13268,El Peñón,13,Bolívar,-0.53125,-0.9160467587672688,Estaticos
47460,Nueva Granada,47,Magdalena,-0.530241935483871,-0.36025504782146656,Estaticos
13810,Tiquisio,13,Bolívar,-0.529233870967742,-0.9914984059511158,Estaticos
23570,Pueblo Nuevo,23,Córdoba,-0.5282258064516129,-0.09670563230605733,Estaticos
8606,Repelón,8,Atlántico,-0.5272177419354839,-0.5398512221041445,Estaticos
15322,Guateque,15,Boyacá,-0.5262096774193548,-0.2943676939426142,Estaticos
41319,Guadalupe,41,Huila,-0.5252016129032258,-0.538788522848034,Estaticos
50124,Cabuyaro,50,Meta,-0.5241935483870968,-0.22954303931987252,Estaticos
76403,La Victoria,76,Valle del Cauca,-0.5231854838709677,-0.10308182784272046,Estaticos
15092,Betéitiva,15,Boyacá,-0.5221774193548387,-0.9298618490967057,Estaticos
47288,Fundación,47,Magdalena,-0.5191532258064516,-0.30286928799149837,Estaticos
52083,Belén,52,Nariño,-0.5181451612903225,-0.9553666312433581,Estaticos
25781,Sutatausa,25,Cundinamarca,-0.5171370967741935,-0.5642933049946866,Estaticos
27073,Bagadó,27,Chocó,-0.5161290322580645,0.05526036131774714,Desaceledaro
25154,Carmen de Carupa,25,Cundinamarca,-0.5131048387096775,-0.38788522848034,Estaticos
52287,Funes,52,Nariño,-0.5120967741935484,-0.844845908607864,Estaticos
